Key,Content,Content(English)_update_time,Word Count,Context,Original,Original(Chinese Simplified)_update_time
T_SUMMONROLLINGSTONE_D,"Summon a rolling boulder forward, damaging enemies it hits",2025-03-20 06:38:27,54,使用后往前召唤一个滚石，对命中的敌人造成伤害,使用后往前召唤一个滚石，对命中的敌人造成伤害,2025-03-26 08:46:33
T_SUMMONROLLINGSTONE_N,Summon Rolling Stone,2025-01-20 08:11:50,30,召唤滚石,召唤滚石,2025-03-26 08:46:29
T_TEAM_A_LEFT,{0} has left the squad,2025-01-20 08:11:50,28,{0} 已离开队伍,{0} 已离开小队,2025-03-26 08:46:36
T_TEAM_DISBANDED,Squad Disbanded,2025-01-20 08:11:50,20,队伍已解散,小队解散,2025-03-26 08:46:31
T_TEAM_EXCEEDED,Squad is full,2025-01-20 08:11:50,18,队伍已满,小队已满,2025-03-26 08:46:40
T_TEAM_FULL,Squad is full,2025-01-20 08:11:50,18,队伍已满,小队已满,2025-03-26 08:46:37
T_TEAM_INGAME,Currently in a game,2025-01-20 08:11:50,20,对局中,目前在游戏中,2025-03-26 08:46:29
T_TEAM_INTEAM,In a squad,2025-01-20 08:11:51,16,队伍中,队伍中,2025-03-26 08:46:35
T_TEAM_INVITATION,Squad invitation sent,2025-01-20 08:11:51,24,组队邀请已发送,小队邀请已送出,2025-03-26 08:46:40
T_TEAM_INVITE,{0} invited you to join his squad,2025-01-20 08:11:51,36,{0} 邀请您加入他的队伍,{0} 邀请你加入他的小队,2025-03-26 08:46:37
T_TEAM_JOIN,You have joined the squad,2025-01-20 08:11:51,30,您已加入队伍,你已加入小队,2025-03-26 08:46:42
T_TEAM_JOIN_NEW,A new player has joined the squad,2025-01-20 08:11:51,40,新玩家已加入小队,有一名新玩家加入了小队,2025-03-26 08:46:35
T_TEAM_KICKOUT,Kick out,2025-01-20 08:11:51,24,Kickout,踢出,2025-03-26 08:46:39
T_TEAM_KICKOUT_CONFIRM,Confirm to kick {0} out?,2025-01-20 08:11:51,58,Confirm to kick out {0}?,确认踢出 {0}？,2025-03-26 08:46:36
T_TEAM_LEAVE,You are in a squad - confirm leaving?,2025-01-20 08:11:51,48,你已在队伍中， 是否确认离开队伍以继续,您目前在一个小队中 - 确认离开？,2025-03-26 08:46:30
T_TEAM_LEAVE_CONFIRM,Confirm leaving the squad?,2025-01-20 08:11:51,30,是否确认离开组队？ ,确认离开小队？,2025-03-26 08:46:30
T_TEAM_LEFT,You have left the squad,2025-01-20 08:11:51,25,您已离开队伍,你已经离开小队,2025-03-26 08:46:29
T_TEAM_NEWFRIEND,Add Friend,2025-01-20 08:11:51,20,添加新好友,添加好友,2025-03-26 08:46:31
T_TEAM_OFFLINE,Offline,2025-01-20 08:11:51,16,已下线,离线,2025-03-26 08:46:32
T_TEAM_ONLINE,Online,2025-01-20 08:11:51,14,在线,在线,2025-03-26 08:46:33
T_TEAM_SEARCH_FRIEND,Input user name to search...,2025-01-20 08:11:51,64,Input username to search...,输入使用者名称以搜寻...,2025-03-26 08:46:41
T_TEAM_UNABLE,Unable to invite this friend to squad,2025-01-20 08:11:51,38,无法邀请该好友入队,无法邀请好友加入小队,2025-03-26 08:46:34
T_TELEPORT_D,"Teleport yourself to the target location, causing damage to the landing point",2025-04-21 13:47:38,46,,将自身传送到目标地点，对落点造成伤害,2025-04-20 09:37:15
T_TELEPORT_N,flash teleport,2025-04-21 13:47:38,18,,闪现传送,2025-04-10 11:25:41
T_TEXTLIMIT,Continue to upgrade your magic to gain the ability to input more characters.,2025-01-20 08:08:10,,Continue to upgrade your magic to gain the ability to input more characters.,继续升级你的魔法以获得输入更多字元的能力。,2025-03-26 08:46:36
T_THIEF_D,Steal Gems carried by the targets hit,2025-01-20 08:11:51,45,偷取命中对象身上携带的宝石,偷取被击中目标携带的宝石,2025-03-26 08:46:35
T_THIEF_N,Gem Bandit,2025-01-20 08:11:51,14,小偷,宝石强盗,2025-03-26 08:46:40
T_TIPS_BACKLOBBY,Would you like to bring all the materials back to the lobby?,2025-01-20 08:11:51,60,,您是否要将所有材料带回大厅？,2025-03-26 08:46:32
T_TIPS_BACKLOBBY_WARNING,This will overwrite your current selection,2025-01-20 08:11:51,42,,这将覆盖您目前的选择,2025-03-26 08:46:40
T_TIPS_INFO,INFORMATION,2025-01-20 08:11:51,11,,信息,2025-03-26 08:46:37
T_TITLE_AMMONUM,Bullet Baron,2025-01-20 08:11:51,22,弹夹数量称号,子弹男爵,2025-03-26 08:46:37
T_TITLE_ATTRACT,Magnet Lord,2025-01-20 08:11:51,18,吸引称号,磁力领主,2025-03-26 08:46:30
T_TITLE_AUTO_FIRE,The Automatic,2025-01-20 08:11:51,22,自动开火称号,无情机器人,2025-03-26 08:46:43
T_TITLE_BLOOD_RAGE,Scarlet Fury,2025-01-20 08:11:51,14,血怒,深红怒火,2025-03-26 08:46:31
T_TITLE_BOUNCE,Deflector,2025-01-20 08:11:51,18,反弹称号,反弹者,2025-03-26 08:46:39
T_TITLE_BULLET_ABSORB,Life Leech,2025-01-20 08:11:52,20,吸收子弹 ,生命吸取,2025-03-26 08:46:41
T_TITLE_BULLET_BOUNCE,Ricochet Master,2025-01-20 08:11:52,20,反弹子弹 ,弹反大师,2025-03-26 08:46:35
T_TITLE_BULLETENLARGE,Big Bang,2025-01-20 08:11:52,22,子弹变大称号,大爆炸,2025-03-26 08:46:36
T_TITLE_BURN,Inferno Lord,2025-01-20 08:11:52,18,燃烧称号,地狱火领主,2025-03-26 08:46:43
T_TITLE_CHARACTER_SKILLS,Character Magic,2025-01-20 08:11:52,42,Character Skills,角色技能,2025-03-26 08:46:29
T_TITLE_CHARGED_DAMAGE,Power Surge,2025-01-20 08:11:52,22,蓄力加伤称号,力量激增,2025-03-26 08:46:28
T_TITLE_CHEST_BOT_DAMAGE,Fortune's Wrath,2025-01-20 08:11:52,32,宝箱bot伤害增加称号,财富之怒,2025-03-26 08:46:36
T_TITLE_DAMAGE_REDUCTION,Ironclad Defender,2025-01-20 08:11:52,20,减伤 ,铁甲守卫,2025-03-26 08:46:36
T_TITLE_DAMAGE_SPEED,Fury Sprinter,2025-01-20 08:11:52,24,受伤加移速称号,狂怒疾驰者,2025-03-26 08:46:36
T_TITLE_DAMAGE1,One-Shot Wonder,2025-01-20 08:11:52,28,单个子弹伤害称号1,一击奇才,2025-03-26 08:46:33
T_TITLE_DARKEN,Tunnel Vision,2025-01-20 08:11:52,20,天黑,隧道视野,2025-03-26 08:46:34
T_TITLE_DASH,Sharp Dasher,2025-01-20 08:11:52,16,冲刺 ,锐速冲锋,2025-03-26 08:46:37
T_TITLE_DIZZY,The Flashbang,2025-01-20 08:11:52,18,眩晕称号,闪光弹,2025-03-26 08:46:31
T_TITLE_ENLARGE,Titan's Wrath,2025-01-20 08:11:52,18,变大称号,泰坦之怒,2025-03-26 08:46:41
T_TITLE_EXPLOSION,Blast King,2025-01-20 08:11:52,18,爆炸称号,爆破王,2025-03-26 08:46:41
T_TITLE_FIREINTERVAL1,Rapid Shooter,2025-01-20 08:11:52,24,开火间隔称号1,快速射手,2025-03-26 08:46:29
T_TITLE_FOOT_BURN,Flame Walker,2025-01-20 08:11:52,22,脚步燃烧称号,烈焰行者,2025-03-26 08:46:31
T_TITLE_FREEZE,Glacier Warden,2025-01-20 08:11:52,18,冰冻称号,冰川守护者,2025-03-26 08:46:34
T_TITLE_GEM_EFFECT_DOUBLE,Gem Greed,2025-01-20 08:11:52,35,吸取宝石效果翻倍,宝石狂热,2025-03-26 08:46:38
T_TITLE_GEM_RANGE,Gem Magnet,2025-01-20 08:11:52,30,增加获取宝石范围称号,宝石磁铁,2025-03-26 08:46:36
T_TITLE_GRASS,Chameleon,2025-01-20 08:11:52,16,变草 ,变色龙,2025-03-26 08:46:37
T_TITLE_HEALTH_BOOST,Sheer Strength,2025-01-20 08:11:52,22,血量提升称号,血量提升,2025-03-26 08:46:28
T_TITLE_HOMING,Heatseeker,2025-01-20 08:11:52,22,追踪子弹称号,追热者,2025-03-26 08:46:39
T_TITLE_INVINCIBLE,The Immortal,2025-01-20 08:11:52,18,无敌称号,不死之身,2025-03-26 08:46:42
T_TITLE_INVISIBLE,Shadow Warrior,2025-01-20 08:11:52,16,隐身 ,暗影战士,2025-03-26 08:46:34
T_TITLE_LIFESTEAL,Bloodsucker,2025-01-20 08:11:52,18,吸血称号,血魔,2025-03-26 08:46:36
T_TITLE_LIGHTNING,Thunderstrike,2025-01-20 08:11:52,18,雷击称号,雷霆击击,2025-03-26 08:46:28
T_TITLE_MOVE_GEM,Gem Seeker,2025-01-20 08:11:53,26,移动获得宝石称号,宝石猎人,2025-03-26 08:46:34
T_TITLE_OUT_OF_COMBAT_HEAL,Resurgence,2025-01-20 08:11:53,26,脱战快速回血称号,自动愈合,2025-03-26 08:46:41
T_TITLE_OUT_OF_COMBAT_SPEED,Afterburner,2025-01-20 08:11:53,22,脱战加速称号,火箭助推器,2025-03-26 08:46:39
T_TITLE_PENATRATION,Soul Piercer,2025-01-20 08:11:53,18,穿透称号,魂穿者,2025-03-26 08:46:37
T_TITLE_POISON,Toxic Avenger,2025-01-20 08:11:53,18,中毒称号,毒性复仇者,2025-03-26 08:46:33
T_TITLE_RANGE,Eternal Marksman,2025-01-20 08:11:53,26,子弹生命周期称号,永恒神射手,2025-03-26 08:46:35
T_TITLE_RELOADTIME1,Swift Reload,2025-01-20 08:11:53,32,每发子弹换弹时间称号1,极速换弹,2025-03-26 08:46:38
T_TITLE_REPEL,Repeller,2025-01-20 08:11:53,18,击退称号,驱逐器,2025-03-26 08:46:37
T_TITLE_SHINRA_TENSEI,Force Manipulator,2025-01-20 08:11:53,22,神罗天征称号,力场操控者,2025-03-26 08:46:34
T_TITLE_SHORTSIGHT,Shortsight Doctor,2025-01-20 08:11:53,18,近视称号,近视医生,2025-03-26 08:46:34
T_TITLE_SHRINK,Mighty Shrinker,2025-01-20 08:11:53,18,变小称号,强力缩小器,2025-03-26 08:46:37
T_TITLE_SLIDE,Fury Dasher,2025-01-20 08:11:53,16,滑铲 ,狂怒突击者,2025-03-26 08:46:36
T_TITLE_SLOW,Momentum Snatcher,2025-01-20 08:11:53,18,减速称号,动量窃取者,2025-03-26 08:46:42
T_TITLE_SPEED,Bullet Speedster,2025-01-20 08:11:53,26,子弹飞行速度称号,子弹速递者,2025-03-26 08:46:36
T_TITLE_SPEED_BOOST,Flash Runner,2025-01-20 08:11:53,26,移动速度提升称号,闪光奔跑者,2025-03-26 08:46:31
T_TITLE_SPLIT,Ultimate Splitter,2025-01-20 08:11:53,18,分裂称号,终极分裂者,2025-03-26 08:46:39
T_TITLE_STATIONARY_GEM,Still Sentinel,2025-01-20 08:11:53,26,不动获得宝石称号,永恒守望,2025-03-26 08:46:34
T_TITLE_SUMMON_BOULDER,Rockfall Lord,2025-01-20 08:11:53,22,召唤滚石称号,落石领主,2025-03-26 08:46:32
T_TITLE_SUMMON_FIRE_COLUMN,Inferno Conduit,2025-01-20 08:11:53,22,召唤火柱称号,地狱之道,2025-03-26 08:46:31
T_TITLE_SUMMON_GHOST,Phantom Caller,2025-01-20 08:11:53,22,召唤鬼魂称号,幻影召唤者,2025-03-26 08:46:38
T_TITLE_SUMMON_LIGHTNING,Mighty Thor,2025-01-20 08:11:53,22,召唤雷电称号,壮硕索尔,2025-03-26 08:46:34
T_TITLE_THIEF,Gem Raider,2025-01-20 08:11:53,18,小偷称号,宝石盗墓者,2025-03-26 08:46:39
T_TITLE_TOUCH_FREEZE,Frostbite,2025-01-20 08:11:53,22,触碰冰冻称号,霜冻,2025-03-26 08:46:34
T_TITLE_TOUCH_POISON,Venomous Touch,2025-01-20 08:11:53,22,触碰中毒称号,毒触,2025-03-26 08:46:39
T_TITLE_TRANSFORM,Shapeshifter,2025-01-20 08:11:53,18,变形称号,变形者,2025-03-26 08:46:35
T_TITLE_WEAPON_SKILLS,Weapon Magic,2025-01-20 08:11:53,36,Weapon Skills,武器魔法,2025-03-26 08:46:40
T_TRACING_BULLETS,Bullets track enemies,2025-01-20 08:11:54,40,自动开火，发射出的子弹会跟踪敌人,自动开火，子弹会锁定敌人,2025-03-26 08:46:27
T_TRAJECTORY_DESC,Bullets curve in flight,2025-01-20 08:11:54,24,子弹在飞行过程中变为曲线,子弹在飞行中会弯曲,2025-03-26 08:46:36
T_TRANSFORMATION,"Transform the enemies and disable their ability to shoot; but increase their movement speed, and allowing them to charge into others",2025-01-20 08:11:54,150,将敌人变形，无法射击，但移动速度加快，可以撞人,将敌人变成无法射击的状态，但增加他们的移动速度，并可冲撞其他人,2025-03-26 08:46:29
T_TRAP_D,Place a ground spike trap; anyone passing over it will take damage,2025-03-20 06:38:28,44,,放置地刺陷阱，路过的人将会受到伤害,2025-03-26 08:46:44
T_TRAP_N,Trap,2025-03-20 06:38:28,14,,陷阱,2025-03-26 08:46:44
T_TUO_MISSIONFINISH,"These tasks have been completed, go and claim the prize!",2025-04-23 12:50:27,48,,这些任务都已经完成了， 快去领奖吧！ ,2025-04-23 12:12:18
T_TUO_UPGRADEDETAIL,Click to see how powerful you will be <color=#CE2121><b>after upgrading! </b></color>,2025-04-23 12:12:18,100,,点击看看升级后你会有<color=#CE2121><b>多么强大！</b></color>,2025-04-23 12:12:18
T_TUTORAL_CONGRAT,Good job! Onto the next trial.,2025-01-20 08:11:54,30,,做得好！继续下一个试炼。,2025-03-26 08:46:32
T_TUTORIAL_01,Collect Gems from loot boxes,2025-01-20 08:11:54,30,夺取宝石,从战利品箱中收集宝石,2025-03-26 08:46:39
T_TUTORIAL_02,"Kill enemies, raid their Gems",2025-01-20 08:11:54,30,获取BUFF,击败敌人，掠夺他们的宝石,2025-03-26 08:46:28
T_TUTORIAL_03,Dreamer with most Gems wins!,2025-01-20 08:11:54,30,胜利,拥有最多宝石的梦想家胜出！,2025-03-26 08:46:34
T_TUTORIAL_04,Battle!,2025-01-20 08:11:54,10,开打！,战斗！,2025-03-26 08:46:34
T_TUTORIAL_CHANGECHA,"So cool! Whenever you generate a <color=#CE2121><b>new weapon</b></color> in the future, you can come here and test its effects!\nNow let’s play something even more <color=#CE2121><b>exciting</b></color>!",2025-03-27 02:21:42,100,,太帅了！你以后任何时候生成的<color=#E25A30><b>新的武器</b></color>， 都可以来这里试试效果！\n现在来玩点更<color=#E25A30><b>刺激</b></color>的吧！,2025-03-26 08:46:46
T_TUTORIAL_END,You’ve mastered all magical abilities. Use your imagination to become the strongest warrior in the kingdom!,2025-03-27 02:21:42,100,,你已经掌握所有的魔法能力了， 去发挥你的想象力， 成为王国的<color=#E25A30><b>最强勇士吧！</b></color>,2025-03-26 08:46:46
T_TUTORIAL_FIRSTTRY,Go and test how powerful my spell is!,2025-03-25 07:04:57,100,,快去试试我的咒语有多么强大吧！,2025-03-26 08:46:46
T_TUTORIAL_GOPVP,"Follow the task guide and participate in matches!\n<color=#CE2121><b>The more you fight, the more you generate, and the stronger you’ll become!</b></color>",2025-03-27 02:21:42,100,"""任务“用quest，别的key里出现过吗？",跟着任务指引参与对局吧！\n <color=#E25A30><b> 打得越多， 生成越多， 你就会越来越强！</b></color>,2025-03-26 08:46:46
T_TUTORIAL_GOUP,Click here to see how <color=#CE2121><b>powerful</b></color> you will become in the future!,2025-03-27 02:18:00,100,,点击这里，看看未来的你有<color=#E25A30><b>多么强大！</b></color> ,2025-03-26 08:46:46
T_TUTORIAL_INTRO,"Hmm, I’ve heard of you. \n Warrior, create your own weapon and join the battle for my <color=#CE2121><b>Mightiest Warrior</b></color>!",2025-03-27 02:21:42,100,,哼， 我听过你的名字 \n 勇士， 来生成一把你的专属武器， 来参与这我的王国内<color=#E25A30><b>最强勇士</b></color>的角逐吧,2025-03-26 08:46:45
T_TUTORIAL_KILLBOT,"There will be a training dummy on the right, use him to test how powerful your weapon is!",2025-04-21 13:47:38,62,,右边会有一个训练假人， 快用他试试你的武器有多强吧！,2025-04-20 09:14:27
T_TUTORIAL_KILLBOTS,Go and try it!,2025-04-21 13:47:38,22,,快去试试吧！,2025-04-21 13:41:51
T_TUTORIAL_KNOWLEDGESLICE,"These are knowledge fragments, which will be distributed after each match based on your performance.\n<color=#CE2121><b>The higher your ranking, the more knowledge fragments you’ll receive!</b></color>",2025-03-27 02:21:42,100,,这是知识碎片， 每场比赛后都会根据你的表现发放\n <color=#E25A30><b>排名越高， 知识碎片越多！</b></color> ,2025-03-26 08:46:46
T_TUTORIAL_NEXTGEN,"Whenever you have a new idea, come back and create it!",2025-03-20 15:48:02,100,,任何时候有了新的灵感， 都可以来这里生成一次， 兑现你的灵感！,2025-03-26 08:46:46
T_TUTORIAL_STARTBUTTON,Click here to battle for the mightiest warrior! I can't wait to see you in action!,2025-03-20 15:44:46,100,,点击这里开参与最强勇士角逐吧！我都有点迫不及待了！,2025-03-26 08:46:45
T_TUTORIAL_TAPSHOOT,"Here’s a secret tip: tap the ""Fire"" button to auto-aim and attack the nearest target. Try it out!",2025-03-27 02:21:42,100,,告诉你一个小技巧， 点击射击按钮， 就会自动帮你瞄准最近的敌人！ 快试试吧！,2025-03-26 08:46:46
T_TUTORIAL_TIPSNEW,Try out the new little tricks!,2025-03-25 07:04:58,,,快试试新的小技巧,2025-03-26 08:46:46
T_TUTORIAL_TITLE,Tutorial,2025-01-20 08:11:54,10,教程,教学,2025-03-26 08:46:34
T_TUTORIALNEW_2,"Listen up! My secret spell is just for you - 'Fire Dragon’ - try it, and prepare to be amazed!",2025-03-27 02:21:42,80,,我有一条私藏已久的秘咒，听好了——‘火龙’！试试吧，定会令你大为惊叹！,2025-03-26 08:46:45
T_TUTORIALNEW_M_1,Dream Book! Follow the clues and you'll become an invincible warrior!,2025-03-20 15:36:20,100,,Dream Book! 遵循这本书的指引， 你就能成为无敌的强者！,2025-03-26 08:46:45
T_TUTORIALNEW_M_2,Your current goal is to play three exciting games! Only one game left! Go and try it!,2025-03-24 11:37:44,50,,来3场紧张刺激的对局是你当前的目标！还差最后一场！  去试试吧！,2025-03-26 08:46:45
T_TUTORIALNEW_M_3,Return to lobby and check out what you found!,2025-03-20 15:35:00,50,,返回大厅， 试试你的最新发现吧！ ,2025-03-26 08:46:45
T_TUTORIALNEW_MV,Slide the left joystick to move in different directions,2025-03-20 15:28:50,46,,滑动左摇杆， 你就会向滑动的方向移动,2025-03-26 08:46:45
T_TUTORIALNEW_RL_1,Click this button to explore the many cool features yourself!,2025-03-20 15:24:09,58,,点击这个按钮， 这里还有大量的功能等待你自己探索,2025-03-26 08:46:45
T_TUTORIALNEW_RL_2,"You can claim rewards here - more matches you play, bigger rewards you get!",2025-03-20 15:33:30,64,,你可以在这里领奖， 你参与比赛越多， 拿的奖就越多！ ,2025-03-26 08:46:45
T_TUTORIALNEW_RO_1,"You are now a weapon master! Now, create your own character!",2025-03-20 15:29:11,76,,你已经是武器大师了！ 现在来点更刺激的， 生成一个你的专属角色吧！,2025-03-26 08:46:45
T_TUTORIALNEW_RO_2,Unleash your creativity - in DayDream you can get any character you dream of!,2025-03-20 15:30:37,80,,发挥你的想象力， 你想要任何角色， 在DayDream里都能满足你！ ,2025-03-26 08:46:45
T_TUTORIALNEW_RO_3,Hang on a moment - your own character is about to make an entrance!,2025-03-20 15:24:43,50,,稍等片刻， 等待和你的专属角色见面吧！ ,2025-03-26 08:46:45
T_TUTORIALNEW_RO_4,"Step into a real battle, and see if your character is cool indeed!",2025-03-20 15:34:05,100,,来一场真正的战斗， 看看你的专属角色够不够酷吧！,2025-03-26 08:46:45
T_TUTORIALNEW_ST,Slide the right joystick to aim; then release it to fire!,2025-03-20 15:28:06,52,,滑动右摇杆来瞄准， 松开摇杆即可开火射击！,2025-03-26 08:46:45
T_TUTORIALNEW_WP_1,"There is a treasure chest on the right. If you look closer, you may find something unexpected.",2025-04-21 13:47:38,58,,右边有一只宝箱，靠近看看，或许会有意想不到的发现,2025-04-20 09:14:27
T_TUTORIALNEW_WP_1_S,Go check out the treasure chest above,2025-04-21 13:47:38,28,,快去看看上面的宝箱,2025-03-26 08:46:45
T_TUTORIALNEW_WP_2,Pick up your weapon and fire at the ches - maybe it hides my riches!,2025-03-20 15:22:45,58,,拿起你的枪，朝那宝箱开几枪！说不定藏着我的财宝！,2025-03-26 08:46:45
T_TUTORIALNEW_WP_2_S,Break the chest!,2025-03-20 06:38:29,30,,打破宝箱！ ,2025-03-26 08:46:45
T_TUTORIALNEW_WP_3,"Oh! Indeed my Gem.. Grab it quickly and hide it, you don't want anyone else to find it",2025-03-20 15:23:42,70,,哦！ 果然是我的宝石， 快捡走藏起来， 可别被别人发现了！ ,2025-03-26 08:46:45
T_TUTORIALNEW_WP_3_S,Pick up the Gems,2025-03-20 15:46:52,30,,捡起掉落的宝石,2025-03-26 08:46:46
T_TUTORIALNEW_WP_4,"There are 3 treasure chests here, go and grab all the gems [0#emoji_3] inside! ",2025-04-21 13:47:38,82,,这里还有3个宝箱， 快去把里面的宝石[0#emoji_3]都抢回来吧！ ,2025-04-21 13:41:52
T_TUTORIALNEW_WP_4_S,You still need to pick up {0} Gems,2025-03-20 15:43:37,30,,还要捡起{0}个宝石,2025-03-26 08:46:45
T_TUTORIALNEW_WP_5,You could only use my powerful weapon ONCE! Now it's your turn,2025-03-20 15:22:16,58,,我的强力武器你只能用一次， 现在到你来自己试试了,2025-03-26 08:46:44
T_TUTORIALNEW_WP_6,Unleash your creativity and create a weapon that's truly YOURS!,2025-03-20 15:22:00,48,,发挥你的想象了， 生成一把你的专属武器,2025-03-26 08:46:44
T_TUTORIALNEW_WP_7,"Hold on a moment, your magic is charging...Get ready to see your own weapon!",2025-03-20 15:29:45,64,,稍等片刻， 你的法力正在生效， 准备见证你的专属武器吧,2025-03-26 08:46:45
T_TUTORIALNEW_WP_8,<color=#CE2121><b>Player with the most Gems wins!</b></color> \n Jump into a real battle NOW!,2025-03-27 02:18:00,100,,<color=#E25A30><b>宝石最多的人， 会获得比赛胜利！</b></color> \n 快去来一场真正的战斗吧！ ,2025-03-26 08:46:45
T_TUTORIALNEW_WP_9,Conquer the battle with your own weapon! I can only imagine how EPIC it'll be!,2025-03-20 15:35:56,60,,用你的专属武器大杀四方！ 我都不敢想这会有多刺激！,2025-03-26 08:46:45
T_UNINSPIRED,Uninspired,2025-01-20 08:08:10,16,Uninspired,缺乏灵感,2025-03-26 08:46:37
T_UP_CON,Upgrade Conditions,2025-02-06 08:06:24,30,Upgrade Conditions,升级条件,2025-03-26 08:46:43
T_UPC_D_1,First glimpse of the door!,2025-04-23 12:12:18,20,,初窥门径！,2025-04-23 12:12:18
T_UPC_D_2,Look how strong I am!,2025-04-23 12:12:18,24,,看看我有多强！,2025-04-23 12:12:18
T_UPC_D_3,I can generate anything I want!,2025-04-23 12:12:18,32,,我能生成任何我想要的！,2025-04-23 12:12:18
T_UPC_T_1,warrior dreamer,2025-04-23 12:12:18,20,,勇士梦想家,2025-04-23 12:12:18
T_UPC_T_2,aristocratic dreamer,2025-04-23 12:12:18,20,,贵族梦想家,2025-04-23 12:12:18
T_UPC_T_3,Tech Visionary,2025-04-23 12:12:18,20,,科技梦想家,2025-04-23 12:12:18
T_UPW_D_1,"Ice dragon gun, freezes everything",2025-04-23 12:12:18,28,,冰龙枪， 冰冻一切,2025-04-23 12:12:18
T_UPW_D_2,The perfect combination of thunder and power,2025-04-23 12:12:18,30,,雷电与力量的完美结合,2025-04-23 12:12:18
T_UPW_D_3,Burn them all!,2025-04-23 12:12:18,22,,都烧起来吧！,2025-04-23 12:12:18
T_UPW_DEFAULT_C,"Super powerful fire dragon gun, burning and causing a lot of damage",2025-04-23 12:12:18,38,,超强火龙枪，燃烧造成大量伤害,2025-04-23 12:12:18
T_UPW_DEFAULT_T,Super powerful fire dragon gun,2025-04-23 12:12:18,20,,超强火龙枪,2025-04-23 12:12:18
T_UPW_T_1,ice dragon,2025-04-23 12:12:18,14,,冰龙,2025-04-23 12:12:18
T_UPW_T_2,Thor's Hammer,2025-04-23 12:12:18,18,,雷神之锤,2025-04-23 12:12:18
T_UPW_T_3,High-tech flamethrower,2025-04-23 12:12:18,22,,高科技喷火器,2025-04-23 12:12:18
T_WAY_OBTAIN,Way to obtain,2025-04-25 08:24:09,20,,获取途径,2025-04-25 08:24:09
T_WEAPON,Weapon:,2025-01-20 08:11:54,10,武器：,武器：,2025-03-26 08:46:35
T_WEAPON_ATTRIBUTE,Weapon Attribute,2025-04-23 12:28:16,20,,武器属性,2025-04-23 12:28:16
T_WEAPON_MAGIC_TIPS,"Create more, and explore different weapon magics!",2025-01-20 08:11:54,60,用创作来获取武器的神奇能力吧！,创造更多，探索不同的武器魔法！,2025-03-26 08:46:34
T_WEAPON_N,Weapon,2025-04-23 06:50:08,10,,武器,2025-04-23 06:50:08
T_WEAPON_RANKLEVEL,King's judgment:,2025-01-20 08:11:54,40,根据prompt评定你的武器等级为：,王的判决：,2025-03-26 08:46:42
T_WEAPONGENERATE_D,Consumed when creating weapons,2025-01-20 08:11:54,36,用于武器创建时使用,创造武器时消耗,2025-03-26 08:46:30
T_WEAPONGENERATE_N,Weapon ticket,2025-01-20 08:11:54,24,武器创建次数,武器票券,2025-03-26 08:46:35
T_WEAPONLOAD,Weapon loading...,2025-01-20 08:11:54,68,武器加载中...,武器载入中...,2025-03-26 08:46:38
T_WEAPONSLOT_D,Unlocks a slot for weapon creation,2025-01-20 08:11:54,64,获得后可以解锁武器创建界面的槽位,解锁武器制作的栏位,2025-03-26 08:46:35
T_WEAPONSLOT_N,Weapon slot,2025-01-20 08:11:54,24,武器创建槽位,武器栏位,2025-03-26 08:46:40
TXT_1ST,1ST,2025-01-20 08:11:54,3,,第一,2025-03-26 08:46:33
TXT_2ND,2ND,2025-01-20 08:11:54,3,,第二,2025-03-26 08:46:40
TXT_3RD,3RD,2025-01-20 08:11:54,3,,第三,2025-03-26 08:46:38
TXT_4TH,4TH,2025-01-20 08:11:54,3,,第四名,2025-03-26 08:46:30
TXT_5TH,5TH,2025-01-20 08:11:54,3,,第五,2025-03-26 08:46:39
TXT_6TH,6TH,2025-01-20 08:11:54,3,,第六,2025-03-26 08:46:42
TXT_CREATED_BY,Created by {0},2025-01-20 08:11:54,14,,由 {0} 创建,2025-03-26 08:46:39
TXT_CREATED_BY0,Created by,2025-01-20 08:11:54,10,,创建者,2025-03-26 08:46:35
TXT_CREATION_CONFIRM_2,It will arrive in no time!,2025-01-20 08:11:54,26,,很快就会到了！,2025-03-26 08:46:37
TXT_CREATION_MSG_1,Cast some magic!,2025-01-20 08:11:55,16,,施展魔法！,2025-03-26 08:46:30
TXT_CREATION_TITLE_MAP,Create your arena,2025-01-20 08:11:55,17,,创建你的竞技场,2025-03-26 08:46:36
TXT_CREATION_TITLE_WEAPON,Create your weapon,2025-01-20 08:11:55,18,,创造你的武器,2025-03-26 08:46:42
TXT_CREATION_WAIT,Crafting...,2025-01-20 08:11:55,23,,制作中...,2025-03-26 08:46:42
TXT_EXCLUSIVE_LANDMARK,Come and see my eclusive landmark!,2025-01-20 08:11:55,34,,来看看我的专属地标！,2025-03-26 08:46:40
TXT_EXCLUSIVE_WEAPON,My creation is superior! We must use my weapon instead!,2025-01-20 08:11:55,55,,我的创造是最优秀的，我们必须使用我的武器！,2025-03-26 08:46:41
TXT_GENERATION_BIG_TITLE,GENERATION STARTS,2025-01-20 08:11:55,17,,世代开始,2025-03-26 08:46:43
TXT_GENERATION_DONE_MAP_1,Welcome to the arena by {0} and {0}!,2025-01-20 08:11:55,36,,欢迎来到{0}和{0}的竞技场！,2025-03-26 08:46:37
TXT_GENERATION_DONE_MAP_2_PROMPT,"""{0}""",2025-01-20 08:11:55,5,,"""{0}""",2025-03-07 07:16:58
